Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche,
Pterodroma_inexpectata,2.022584952,0.323426377,0.317877655,0.076142723,-0.488417042,0.099202912,-0.116298076,-0.343784297,-0.20756843,0.612516371,-0.017813851,-0.05047415,0.133078882,Australian,Carnivore,Aquatic predator,Generalist,
Pterodroma_lessonii,3.201271999,0.109584911,0.287913062,0.094950878,-0.426792336,-0.022954369,-0.055193367,-0.355851677,-0.198160311,1.377154827,-0.008735825,-0.002640333,0.11040415,Antarctic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_leucoptera,1.243173904,0.147602729,0.206212435,-0.100101313,-0.347077067,0.096006125,-0.121964865,-0.397878937,-0.125605889,0.391549585,0.091353847,-0.065066388,0.085388644,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_longirostris,1.175526177,0.298717546,0.141004637,-0.322689522,-0.392545407,0.079610268,-0.198487635,-0.253156529,-0.161237779,0.182084767,0.180384148,-0.142902037,0.112877739,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_macroptera,3.044896828,0.098198186,0.172765911,-0.050929716,-0.270062906,0.142478537,-0.054651731,-0.248229489,-0.129590408,1.32198623,0.036082493,-0.009661411,0.072541248,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_madeira,1.925647133,0.048387173,-0.020160641,-0.1854258,-0.246801107,0.25011511,-0.047338,-0.166531661,0.002175434,0.833799601,0.047564254,-0.003809728,-0.005872968,Afrotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_magentae,2.961345606,0.294194564,-0.10420542,-0.085408235,-0.200842115,0.334539621,-0.195534147,0.091236968,-0.127787631,1.144013856,-0.134220509,-0.153500282,0.116007544,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_mollis,2.034990676,0.298966615,0.309556198,0.040722481,-0.460461458,0.067606579,-0.094593501,-0.324818382,-0.164897577,0.640265294,0.009960111,-0.03753995,0.087695036,Antarctic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_neglecta,2.667776,0.278808955,0.341659773,0.095627254,-0.479477787,0.154021692,0.064126612,-0.288735181,-0.195397783,0.962291129,-0.007383946,0.127055535,0.10597405,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_nigripennis,1.375217967,0.246005074,0.193159018,-0.061432423,-0.438587881,0.164245391,-0.030404538,-0.300180611,-0.223799307,0.355868817,0.039660562,0.040122598,0.174469003,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_phaeopygia,2.641612014,0.050894182,0.232285877,-0.212130193,-0.371239797,-0.01039808,0.032236789,-0.433070231,-0.026568357,1.131824078,0.184644754,0.073154509,-0.056137484,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_pycrofti,1.207941633,0.299955215,0.281271226,-0.208281108,-0.449781276,0.141676301,-0.09287835,-0.271221965,-0.230727503,0.185762122,0.189087334,-0.025193239,0.170931889,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_sandwichensis,2.646666662,0.140412995,0.139871203,-0.174910253,-0.285321268,0.059842294,-0.031035492,-0.127609109,-0.078471953,1.071440263,0.110144468,-0.000426163,0.014673784,Oceania,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_solandri,2.801915838,0.094495653,0.161507143,0.046623765,-0.375488644,0.090887149,-0.03102567,-0.358664552,-0.180442169,1.213387897,-0.045043162,0.028050766,0.120319927,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_ultima,2.241186704,0.323617835,0.209575933,0.014209126,-0.492636711,-0.00737105,-0.099293176,-0.381103299,-0.191783944,0.723806003,-0.051582563,-0.039618351,0.1044008,Oceania,Carnivore,Aquatic predator,Aquatic aerial,
Pteroglossus_aracari,3.260167999,-2.079115204,-0.278134395,0.275010493,0.256818339,-0.270272257,0.201547572,0.015738843,0.0339886,3.417559018,0.189639774,0.190761326,0.136777483,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_azara,2.554957684,-2.153157741,-0.317227331,0.221982228,0.196772794,-0.282786339,0.148486722,0.027281308,0.070704139,3.126343316,0.236477616,0.142175663,0.128355895,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_bailloni,2.525886013,-1.72463837,-0.534605534,0.079678841,0.277340344,-0.349584195,0.136470932,-0.022181663,0.015744652,2.770303557,0.067527495,0.121652675,0.131816207,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_beauharnaesii,3.085516838,-2.064434383,-0.346399591,0.110875356,0.230904233,-0.388217728,0.12475065,0.012596476,0.061460047,3.297166187,0.258877593,0.107210342,0.104705168,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_bitorquatus,2.435726098,-1.969891202,-0.293955215,0.287163638,0.247593637,-0.30139874,0.079465318,-0.022036996,0.0358632,2.933665643,0.148160271,0.069755199,0.143405547,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_castanotis,3.351060656,-2.184582091,-0.208003537,0.180694138,0.24268798,-0.2265407,0.131091861,0.043013982,0.071900321,3.5206647,0.331379611,0.121966533,0.116795862,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_frantzii,3.363687584,-2.136458929,-0.295193113,0.118419451,0.297738721,-0.292963339,0.177917669,-0.000320719,0.031519954,3.492758519,0.3016989,0.164740033,0.139205941,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_inscriptus,2.364585007,-2.038145502,-0.360681354,0.261888282,0.268338617,-0.266586015,0.153301197,-0.015633494,0.060372957,2.964767801,0.145235739,0.14411116,0.130252916,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_pluricinctus,3.388052986,-2.139826622,-0.319780284,0.133580752,0.241816941,-0.317044279,0.12049131,0.020434887,0.051546298,3.506637834,0.277634172,0.108436875,0.126670318,Neotropic,Omnivore,Frugivore,Fugivore glean,
Pteroglossus_torquatus,3.153236147,-2.054088799,-0.285511465,0.064146443,0.309500198,-0.262602684,0.11390723,0.006633678,0.038018962,3.313156527,0.325309052,0.100811574,0.133938466,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteroglossus_viridis,2.399676639,-2.052447361,-0.237886009,0.398213254,0.276169349,-0.201247339,0.065020834,-0.038160301,0.069809795,3.006694007,0.127446821,0.059209307,0.132580884,Neotropic,Herbivore,Frugivore,Fugivore glean,
Pteronetta_hartlaubii,3.632882788,-0.247263724,0.18283602,0.422177705,-0.249170292,0.265999174,0.357154153,0.085764869,-0.019936205,1.979671242,-0.158650029,0.38527671,-0.00291627,Afrotropic,Carnivore,Aquatic predator,Aquatic surface,
Pterophanes_cyanopterus,-1.856843248,-1.240001467,0.452929567,-1.268560159,-0.699327259,0.133013339,-0.19887906,-0.024481832,0.033124773,-0.2862147,1.573162838,-0.109812702,0.131328585,Neotropic,Herbivore,Nectarivore,Nectarivore aerial,
Pteroptochos_castaneus,1.050562469,0.667379338,0.381465949,-0.005037767,0.223562073,-0.345241145,-0.148848801,0.08512818,-0.107356959,-0.07702612,0.043686764,-0.208519862,-0.054862904,Neotropic,Carnivore,Invertivore,Invertivore ground,
Pteroptochos_megapodius,0.831031354,0.482402962,0.200791678,0.119375055,0.315017144,-0.188841586,-0.094075465,0.063896774,-0.020530755,0.041139711,-0.10562686,-0.14904037,-0.084750423,Neotropic,Carnivore,Invertivore,Invertivore ground,
Pteroptochos_tarnii,0.938497265,0.768046363,0.344859758,-0.088325655,0.228211099,-0.301424042,-0.038817767,0.085470842,-0.103251339,-0.223993566,0.051569441,-0.097884783,-0.074150531,Neotropic,Carnivore,Invertivore,Invertivore ground,
Pteruthius_aenobarbus,-1.395729515,0.611291242,0.148333898,0.516920584,-0.075116421,-0.151108805,0.01939247,0.027253883,-0.019026621,-1.111379191,-0.41903793,0.001385103,-0.048192328,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Pteruthius_flaviscapis,-0.650970938,0.275950615,0.128937623,0.40064178,0.093831792,-0.176615445,0.007587566,-0.023558844,0.041346836,-0.462434697,-0.272210997,-0.023375148,-0.088164088,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Pteruthius_melanotis,-1.981339595,0.432000319,-0.086748415,0.342869595,0.129091532,0.001840486,-0.011942876,-0.0297997,0.045966448,-1.21083887,-0.393305582,-0.028038695,-0.052035984,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Pteruthius_rufiventer,-0.102617483,0.126169006,-0.198873618,0.009649299,0.245999395,-0.176235812,0.014287153,-0.034370561,0.069634466,-0.080468965,-0.174633158,-0.02250752,-0.097250336,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Pteruthius_xanthochlorus,-1.844645488,0.496585989,-0.12608413,0.312690239,0.21324015,0.011627818,-0.028733375,-0.040946037,0.049140757,-1.185351421,-0.420494947,-0.051181029,-0.062715587,Palearctic,Omnivore,Invertivore,Invertivore glean arboreal,
Ptilinopus_arcanus,-0.008458229,1.155544053,0.516432689,0.263755637,-0.607806726,-0.085878822,-0.02067252,0.242007508,0.012628933,-1.06953355,-0.167725947,-0.021232905,-0.170077035,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_aurantiifrons,0.634187123,0.825492353,0.509655548,0.123019416,-0.462327979,0.055563057,0.104789053,0.170840026,-0.033062484,-0.493917263,0.005649053,0.114415595,-0.099600196,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_bernsteinii,0.601348378,0.938625799,-0.14265159,-0.414922814,-0.516306678,-0.248898424,0.044214009,0.126035079,0.03569186,-0.617577127,-0.071587992,0.042260571,-0.177980709,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_chalcurus,0.424762283,1.122476168,0.314900449,-0.303876128,-0.316015145,-0.023047797,0.034002208,0.162171298,0.134542779,-0.857604999,0.090385662,0.011955026,-0.300158139,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_cinctus,1.327195437,1.059314076,0.188131591,-0.282989842,-0.580124883,-0.118113577,0.12306954,0.197418637,0.036943336,-0.396750155,0.006412632,0.122352485,-0.214274581,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_coralensis,0.155331129,0.921548776,0.20063484,-0.252785264,-0.185246485,0.022612779,0.016435386,0.108299037,0.10245938,-0.779491558,0.039967053,-0.001099804,-0.227547056,Oceania,Omnivore,Omnivore,NA,
Ptilinopus_coronulatus,-0.1305798,0.8605704,0.303971326,-0.06894935,-0.426923409,0.089953351,0.059855826,0.168117222,0.010387132,-0.892970218,0.010410202,0.071218855,-0.11591537,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_dohertyi,0.923933701,0.737756954,-0.054725367,-0.461004038,-0.202340052,0.111734597,0.152332855,0.072799109,0.078124781,-0.26493117,0.061187953,0.152243269,-0.182917936,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_dupetithouarsii,0.382977877,0.871560508,0.159380746,-0.10951583,-0.33031845,0.125813936,0.089757919,0.093473904,0.150461677,-0.608922379,-0.078893925,0.08880858,-0.255598611,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_eugeniae,0.2624099,0.938288159,0.340235954,0.092412079,-0.438953469,-0.08256951,0.075684029,0.113806842,0.013271385,-0.738551089,-0.115275969,0.073383853,-0.157572945,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_fischeri,1.207556598,0.902098636,-0.020937567,-0.383559317,-0.359551567,-0.098791219,0.082591675,0.138428623,0.032394606,-0.282891519,-0.015287111,0.076125177,-0.176884798,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_granulifrons,0.47516169,0.746654734,0.309326595,0.140175305,-0.378244595,0.074684958,0.076538717,0.149631933,-0.013431587,-0.460386706,-0.111363763,0.08582313,-0.088481154,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_greyii,-0.050966275,0.855876476,0.386275915,-0.072230619,-0.381219717,0.00382028,0.126526811,0.125441529,0.127754408,-0.841382864,0.057244263,0.117207813,-0.257433204,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_huttoni,0.994875575,0.580384307,0.180342738,-0.520944577,-0.193624382,0.016672135,0.045545052,0.134708749,0.125619899,-0.1424988,0.303683305,0.030428848,-0.230658132,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_hyogastrus,0.555695541,0.59942914,0.319312715,0.185351561,-0.364599686,0.133728492,0.100682974,0.164031689,0.030380825,-0.287064907,-0.094326778,0.11118119,-0.108813148,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_insolitus,0.634880189,0.733763715,0.480363664,0.109710727,-0.353822873,0.032236853,0.069811569,0.135103367,0.285387896,-0.366103913,0.009157979,0.046297842,-0.400665405,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_insularis,0.661485953,0.772743046,-0.026374197,-0.199862498,-0.1185216,0.025612733,0.122293522,0.064715786,0.101722196,-0.358886288,-0.11123123,0.106195797,-0.211096114,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_iozonus,0.151930829,0.978229524,0.583038257,0.216998979,-0.419087699,0.093981445,0.045405464,0.107455788,-0.019522393,-0.833730178,-0.05876661,0.05346961,-0.119181279,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_jambu,0.66419835,0.524394307,0.309328624,-0.152643829,-0.664000665,-0.011167795,0.072590459,0.226480076,-0.075654594,-0.294906837,0.168330063,0.104610278,-0.012641646,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_layardi,-0.527040283,0.793257809,0.278640358,-0.041109742,-0.104316313,0.357754276,-0.034177088,0.181920022,0.166178766,-0.959116573,-0.003958198,-0.038371533,-0.215368467,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_leclancheri,0.87421938,0.777719253,0.256580582,-0.099288422,-0.521002955,-0.090643078,0.061355053,0.145463012,-0.041095119,-0.355499874,0.007963989,0.072121324,-0.090372115,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_luteovirens,-0.498090369,0.781587825,0.160870917,-0.1566953,-0.179083654,0.269625126,-0.025047933,0.170665539,0.117033325,-0.957376982,0.00584074,-0.022970478,-0.171240749,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_magnificus,1.188324965,0.732518307,0.149832084,-0.425029268,-0.54167044,-0.112726157,-0.023555202,0.225992733,0.075136233,-0.210487199,0.181771471,-0.022445061,-0.195673311,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_marchei,1.890346408,0.972051478,-0.008850163,-0.159708046,-0.382879363,-0.131442347,0.005165913,0.223859333,-0.117830799,0.008860863,-0.183114616,0.004375537,-0.037632079,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_melanospilus,0.084321971,0.922354391,0.236514266,-0.05409641,-0.444008959,-0.024146502,-0.002979126,0.185166206,0.088791235,-0.822774615,-0.065310595,-0.006169477,-0.205088594,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_merrilli,1.568565794,0.949343722,0.052298622,-0.083379477,-0.395759085,-0.105549926,-0.000426917,0.191072959,-0.098644522,-0.119834285,-0.189874733,0.001568857,-0.04784976,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_monacha,-0.327301206,1.041630733,0.518563725,0.11729282,-0.551929298,-0.086200613,0.111985054,0.172761711,-0.016382152,-1.150767832,-0.030762641,0.11394507,-0.143766594,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_naina,-1.004514426,1.057756401,0.417534819,0.29178675,-0.448478659,0.142422064,-0.074290602,0.192371164,0.002960467,-1.428318064,-0.211056919,-0.060823148,-0.096010638,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_occipitalis,1.263210791,1.082309545,0.231467701,-0.130958258,-0.493733853,-0.090599516,-0.101430561,0.213112135,-0.03011408,-0.418691303,-0.076385608,-0.100957165,-0.126043121,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_ornatus,0.817374891,0.803841293,0.452625991,-0.058546217,-0.498383901,0.084356475,0.003198739,0.169829942,0.032395227,-0.413432553,0.09686592,0.015146832,-0.150145462,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_pelewensis,0.220645766,0.833255835,0.291833187,-0.03506345,-0.30241042,0.112333266,0.095980828,0.11715395,0.088014564,-0.66350341,-0.027794468,0.09430818,-0.197655209,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_perlatus,1.29319955,0.714513118,0.319150174,-0.014797845,-0.386143091,0.019136169,0.09493385,0.143127009,0.061380194,-0.062358982,-0.004171371,0.093468344,-0.184690315,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_perousii,-0.030058768,1.326226101,0.272269388,-0.161280724,-0.401834363,0.085319228,-0.073000961,0.170526845,0.000118579,-1.238254598,-0.084938549,-0.069931064,-0.15267412,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_porphyraceus,0.330943089,0.827974935,0.342570372,-0.073585476,-0.35585229,0.07427016,0.037521802,0.1483156,0.063003582,-0.632203596,0.035425642,0.037626722,-0.176083233,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_porphyreus,0.879847993,0.884276003,0.280580156,-0.179978122,-0.520836368,-0.071972245,0.193698549,0.159259993,0.03849522,-0.451445097,0.048376482,0.194821075,-0.195229054,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_pulchellus,-0.366098424,0.882444474,0.404042331,-0.046381386,-0.495140617,0.054210308,-0.046414447,0.214597074,0.001791466,-1.047497235,0.061331749,-0.034275734,-0.104286649,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_purpuratus,0.37019552,0.891093415,0.165276609,-0.140190699,-0.256382271,0.116182063,0.076202589,0.100432474,0.077524635,-0.635578789,-0.056351151,0.074082195,-0.189522335,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_rarotongensis,0.373450943,1.12435482,0.2447147,-0.077075471,-0.332889528,-0.04779206,0.022452385,0.157047144,0.040789244,-0.84204327,-0.110693274,0.008957974,-0.198072714,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_regina,0.165122316,0.92965672,0.3680971,-0.097329615,-0.490574977,0.071380416,0.026197433,0.197219015,0.053379367,-0.8268642,0.047555821,0.033763767,-0.173204195,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_richardsii,0.255973304,0.908044098,0.276616594,-0.054828973,-0.455409364,0.041194308,0.081070439,0.163770987,0.093780496,-0.733245656,-0.040445254,0.08270913,-0.214407721,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_rivoli,0.632983218,0.875937983,0.361083163,0.102882881,-0.49914323,0.022226272,0.161422729,0.219724928,-0.002958362,-0.524132049,-0.084128235,0.167847562,-0.131429844,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_roseicapilla,0.168227634,0.8906687,0.270113403,-0.043448646,-0.257827102,0.053248573,0.203590363,0.094467992,0.065892557,-0.729476515,-0.052813923,0.194790296,-0.200629362,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_solomonensis,0.178127675,0.810192546,0.484176436,0.134950665,-0.498300281,0.036145132,0.045585927,0.208575911,0.060458226,-0.693788227,-0.004883922,0.049334073,-0.173807979,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_subgularis,1.140485609,0.557561358,-0.090830075,-0.331813611,-0.293947663,-0.012743603,0.054085518,0.138348762,-0.009826899,-0.007834351,0.007511285,0.060615285,-0.073895471,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_superbus,0.430098929,0.822246761,0.331873628,-0.069651972,-0.466841132,0.065048734,0.104811875,0.163618996,-0.041174634,-0.604675467,0.031543921,0.120627531,-0.078805036,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_tannensis,1.076750193,0.936710369,0.421796213,0.006433864,-0.478326128,0.023179452,0.160026174,0.189179193,0.075696672,-0.37340876,-0.009818813,0.156710675,-0.231377601,Australian,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_victor,-0.504002739,0.782662402,0.185288754,-0.15133762,-0.171007703,0.262562048,0.000676046,0.134332993,0.132418481,-0.958717353,0.012831508,0.001140543,-0.192811896,Oceania,Herbivore,Frugivore,Fugivore glean,
Ptilinopus_viridis,0.248491568,0.953375564,0.515997827,0.163380984,-0.44885784,0.001711182,0.034803353,0.159436861,0.022517318,-0.77054554,-0.052888286,0.033926006,-0.163224604,Australian,Herbivore,Frugivore,Fugivore glean,
